0,46012,0.0
0,46013,0.003223443403840065
0,46014,0.0
0,46015,0.003223443403840065
0,46016,0.0
0,46016,0.003223443403840065
0,46017,0.003223443403840065
0,46018,0.003223443403840065
0,46019,0.003223443403840065
0,46020,0.003223443403840065
0,46021,0.0
0,46021,0.0
0,46022,0.0
0,46023,0.0
0,46024,0.0
0,46025,0.0
0,46026,0.003223443403840065
0,46026,0.0
0,46027,0.003223443403840065
0,46028,0.003223443403840065
0,46029,0.0
0,46030,0.003223443403840065
0,46030,0.003223443403840065
0,46031,0.0
0,46032,0.0
0,46033,0.003223443403840065
0,46034,0.0
0,46035,0.003223443403840065
0,46035,0.0
0,46036,0.003223443403840065
0,46037,0.003223443403840065
0,46038,0.003223443403840065
0,46039,0.003223443403840065
0,46040,0.0
0,46040,0.003223443403840065
0,46041,0.003223443403840065
0,46042,0.003223443403840065
0,46043,0.003223443403840065
0,46044,0.003223443403840065
0,46045,0.0
0,46046,0.003223443403840065
0,46046,0.0
0,46047,0.003223443403840065
0,46048,0.003223443403840065
0,46049,0.0
0,46050,0.0
0,46051,0.003223443403840065
0,46051,0.0
0,46052,0.0
0,46053,0.003223443403840065
0,46054,0.003223443403840065
0,46055,0.003223443403840065
0,46056,0.003223443403840065
0,46056,0.003223443403840065
0,46057,0.003223443403840065
0,46058,0.003223443403840065
0,46059,0.0
0,46060,0.0
0,46061,0.003223443403840065
0,46061,0.0
0,46062,0.003223443403840065
0,46063,0.0
0,46064,0.003223443403840065
0,46065,0.003223443403840065
0,46066,0.00644688680768013
0,46066,0.0
0,46067,0.003223443403840065
0,46068,0.003223443403840065
0,46069,0.0
0,46070,0.003223443403840065
0,46071,0.003223443403840065
0,46071,0.0
0,46072,0.003223443403840065
0,46073,0.003223443403840065
0,46074,0.0
0,46075,0.003223443403840065
0,46076,0.003223443403840065
0,46076,0.003223443403840065
0,46077,0.003223443403840065
0,46078,0.003223443403840065
0,46079,0.0
0,46080,0.003223443403840065
0,46081,0.003223443403840065
0,46081,0.0
0,46082,0.003223443403840065
0,46083,0.003223443403840065
0,46084,0.003223443403840065
0,46085,0.003223443403840065
0,46086,0.0
0,46086,0.0
0,46087,0.0
0,46088,0.003223443403840065
0,46089,0.003223443403840065
0,46090,0.0
0,46091,0.003223443403840065
0,46091,0.003223443403840065
0,46092,0.003223443403840065
